Y,x1,x2,treat_binary
34.6131599159048,5.62293316543887,-1.71311227110108,FALSE
70.3019887960702,-2.45170934864432,4.07536015655487,FALSE
65.646953860119,-2.55613341754264,5.05761259986095,FALSE
49.5282714996741,2.28193689109967,2.22097556670897,FALSE
-42.8337100438814,1.55472156830736,-4.14023149493958,FALSE
93.6093083637777,-1.53340166372751,5.07133738571335,TRUE
79.8491911929654,0.590402649550779,4.36470804341413,FALSE
35.0876360351804,-1.42234902832946,4.27136172441239,FALSE
41.2333950740224,2.90590093293512,1.60183768898609,FALSE
73.3201857010962,4.94305472799987,0.457414880155608,FALSE
103.230692362195,-0.998106025442321,5.78230698258296,TRUE
96.429674658736,-0.357927975417409,5.10832493371892,TRUE
59.6666904925891,2.04185018557827,0.740024741325905,FALSE
-5.94179974401581,-4.6292899889215,2.33638001164516,FALSE
43.0614412191806,3.85165639620764,-0.36302090602134,FALSE
47.4381973797791,4.08616027113105,0.253413790691138,FALSE
69.6968916288996,3.28717639069841,1.03637522249746,FALSE
-23.2318756071957,4.35936483392414,-3.22124124557225,FALSE
76.0183871219445,3.00163490689091,2.82782362761602,FALSE
68.2921885020092,-0.0093690966981208,2.72516547907924,FALSE
40.7517698139696,2.79772681739801,0.441010201671044,FALSE
63.1735564270421,1.26760015619074,2.62031503971006,FALSE
5.46255858234228,-1.03841416585551,0.265834198692578,FALSE
22.2824252399153,-0.939176213458271,1.45811053974762,FALSE
-0.456053049947602,1.75333204351199,-0.733956721330496,FALSE
76.0600049134194,-1.9265818193046,4.7397258698815,FALSE
80.3993055047496,-2.75299044761317,6.23703334380566,FALSE
44.6197656729307,8.50133003936445,-1.16083548646631,FALSE
17.4811539867468,2.10050947419839,-0.944841962103997,FALSE
107.360284870419,3.55666440608098,3.70141964250778,TRUE
55.2858339063493,2.48407641246286,1.65132780706422,FALSE
44.6739932059506,2.75977608866317,0.0546350039258858,FALSE
100.004468969374,-1.70395713759967,5.10902749681254,TRUE
-2.40200364101271,7.82990950179261,-4.41165535389951,FALSE
90.9371594344547,3.53230546742956,3.69424450008173,TRUE
46.0513288222083,6.21809866403839,-0.890009576727707,FALSE
102.918622686199,-6.77570636967579,8.82098008585722,TRUE
38.9809645815584,-7.79992460723188,6.10909151334768,FALSE
39.5005664680176,-0.0879710344100822,1.53248688564782,FALSE
59.2539073768628,2.17791451385604,1.92063340282893,FALSE
50.7362148377371,1.32125801875227,2.28860117379756,FALSE
63.3795702570912,0.09781968364466,3.63650288057918,FALSE
54.9577334240307,1.05054366053183,3.19925857797865,FALSE
74.9253047898635,0.184457663043644,4.35638570806935,FALSE
27.2612226152268,1.34818600247772,-0.442743394108803,FALSE
24.9683530022628,-4.36761560722946,3.39013513661357,FALSE
22.1136707625587,4.08968247141006,-0.130399958639475,FALSE
32.9241301315708,-4.1626094783076,4.30173610457829,FALSE
52.3168333096616,0.465647312614115,2.44793114639561,FALSE
52.8944573788137,2.85372880710485,2.03806588437317,FALSE
31.7057790098722,6.48494181069732,-1.54611548469858,FALSE
38.0609588396372,-2.07404389799107,2.88130808260035,FALSE
29.3438242750302,-3.93027370142087,3.59224313414247,FALSE
117.128964368994,2.75113447102506,4.72533080736882,TRUE
96.8527912111718,1.69796156691142,3.97014136391184,TRUE
103.737952307901,5.39801216009913,1.67383279348455,TRUE
32.2804891854457,-3.28016850884056,3.19980337988626,FALSE
50.2806388289414,3.7581056416301,1.62049408400357,FALSE
35.647480998455,-6.3043323301592,5.53645478998718,FALSE
102.300903740868,3.51566685272816,2.02824463088858,TRUE
5.77250686765514,2.39739890057173,-1.71012272565062,FALSE
1.26810168052061,-0.666574408288149,0.757671600305774,FALSE
72.9615407106507,5.1295742639786,0.337837775396775,FALSE
39.8872630987687,5.84259815713467,-0.811029259356486,FALSE
103.444213275859,0.59827430902947,4.65233048798934,TRUE
25.8820778383346,-0.733727505356645,2.20762729952957,FALSE
92.5203354149479,4.06867153510188,3.22098916334527,TRUE
63.3359599529365,1.94543781348599,2.37345080667528,FALSE
3.74216370516667,5.83027462185343,-2.73668919251695,FALSE
-17.3946436482911,-0.840367382841761,-0.328864494662135,FALSE
61.6581739778967,0.663563035584112,3.31101836946483,FALSE
96.8418348369935,-1.82717622120122,5.40626862508302,TRUE
9.13561433291887,2.37998820694449,-1.24675183737671,FALSE
116.137765797625,2.76542688697894,4.24689866423675,TRUE
133.878418251107,0.54881909002098,6.82080065629862,TRUE
67.3878712323431,0.952136154958388,4.19543762411984,FALSE
64.4325390578221,4.33579644561225,0.546230702345316,FALSE
78.5282535702895,-2.787743659111,5.01470869649724,FALSE
45.1309379837812,-1.02654429870323,2.99886512876011,FALSE
45.6263844994957,2.78903493040518,0.659866321019854,FALSE
109.199197569511,2.26439765736368,4.02427498982858,TRUE
-21.8019329348709,0.402010888265736,-1.04886476059278,FALSE
51.6381787834916,1.97165507953057,1.87622715900949,FALSE
-0.965521983920924,3.70068687189228,-1.77907893217667,FALSE
